X,Y,OBJECTID,Plant_Name,Utility_Na,sector_nam,City,County,StateName,Zip,Street_Add,PrimSource,Total_MW,source_des,tech_desc,GlobalID
-118.23579999996997,33.815299999595368,3214,BP Carson Refinery,Tesoro Carson Refinery,Industrial Non-CHP,Carson,Los Angeles,California,90810,2350 E 223rd St,other,8,"Natural Gas = 1.5 MW, Other = 6.5 MW","Natural Gas Steam Turbine; Other Gases;",6791a301-0943-4730-9808-cc0a81d76d9e
-118.230299999945032,33.777099999765255,3215,Harbor Cogen,Harbor Cogeneration Co.,IPP Non-CHP,Wilmington,Los Angeles,California,90744,505 Pier B Street,natural gas,101.7,Natural Gas = 101.7 MW,Natural Gas Fired Combined Cycle,5b7cdd5b-df48-48e8-a71c-3f1772dc9a10
-122.795799999670237,48.093100000364757,3216,Port Townsend Paper,Port Townsend Paper Co,Industrial CHP,Port Townsend,Jefferson,Washington,98368,100 Papermill Hill Rd,biomass,7.8,"Biomass = 7.5 MW, Hydroelectric = 0.3 MW","Wood/Wood Waste Biomass; Conventional Hydroelectric;",1f556e91-b56b-4afb-b052-c31674adca0e
-71.165300000294735,42.699400000409753,3217,Lawrence Hydroelectric Associates,Lawrence Hydroelectric Assoc,IPP Non-CHP,Lawrence,Essex,Massachusetts,1938,9 South Broadway,hydroelectric,14,Hydroelectric = 14 MW,Conventional Hydroelectric,e5e2b8e9-5fe5-493d-8070-f880e6cce7c5
-120.653416999994533,39.448351999944919,3218,Bowman,Nevada Irrigation District,IPP Non-CHP,Nevada City,Nevada,California,95604,18400 Bowman Lake Road,hydroelectric,3.6,Hydroelectric = 3.6 MW,Conventional Hydroelectric,5369628d-e6b9-4b83-ac4c-b3b051c1c7cd
-116.71025999969919,33.914986000203783,3219,Cabazon Wind Farm,FPL Energy Cabazon Wind,IPP Non-CHP,North Palm Springs,Riverside,California,92230,19020 N Indian Avenue Bldg 11,wind,39.7,Wind = 39.7 MW,Onshore Wind Turbine,fc288000-3e24-46bd-8471-4470c67a1a36
-116.460278000129563,33.881666999732317,3220,Edom Hills Project 1 LLC,AE Power Services LLC,IPP Non-CHP,Cathedral City,Riverside,California,92235,68580 Edom Hill Road,wind,20,Wind = 20 MW,Onshore Wind Turbine,de30ba91-72b0-4373-b4c0-403310d2d9a4
-77.659400000309745,36.451700000254846,3221,Rosemary Power Station,Virginia Electric & Power Co,Electric Utility,Roanoke Rapids,Halifax,North Carolina,27870,120 W. 12th Street,natural gas,165,Natural Gas = 165 MW,Natural Gas Fired Combined Cycle,a85f3c22-c991-4d70-8691-d7990d55ff75
-97.624999999949978,35.439722000270137,3222,Oklahoma Cogeneration Project,Oklahoma Cogeneration LLC,IPP CHP,Oklahoma City,Oklahoma,Oklahoma,73179,7425 SW 29th Street,natural gas,111.4,Natural Gas = 111.4 MW,Natural Gas Fired Combined Cycle,5d6a25c7-c3f1-4641-b09c-22528026672d
-120.477556000209233,37.874055999584755,3223,Pacific-Ultrapower Chinese Station,IHI Power Services Corp,IPP Non-CHP,Jamestown,Tuolumne,California,95327,8755 Enterprise Drive,biomass,19.8,Biomass = 19.8 MW,Wood/Wood Waste Biomass,ce3281f6-22f1-4043-b141-fdea446bf49f
-75.159199999680197,39.874599999990039,3224,Eagle Point Power Generation,Eagle Point Power Generation LLC,IPP Non-CHP,Westville,Gloucester,New Jersey,8093,1250 Crown Point Road,natural gas,236.8,Natural Gas = 236.8 MW,Natural Gas Fired Combined Cycle,22a0f4a7-6a30-4dd9-9b27-6ed32f584a88
-88.287721000024078,41.871913999831293,3225,Settlers Hill Gas Recovery,WM Illinois Renewable Energy LLC,IPP Non-CHP,Batavia,Kane,Illinois,60510,1031 East Fabyan Parkway,biomass,5.8,Biomass = 5.8 MW,Landfill Gas,0e5e7dae-1cc8-4b82-b36d-72b44e05a279
-73.425236999887602,41.547671000316484,3226,New Milford Gas Recovery,WM Renewable Energy LLC,IPP Non-CHP,New Milford,Litchfield,Connecticut,6776,182-2 Danbury Road,biomass,2.4,Biomass = 2.4 MW,Landfill Gas,3a39999b-e232-4969-98b2-83096dfb4717
-77.80110000036467,42.990300000144941,3227,Monroe Livingston Gas Recovery,WM Renewable Energy LLC,IPP Non-CHP,Scottville,Monroe,New York,14546,1241 South Road,biomass,1.6,Biomass = 1.6 MW,Landfill Gas,d45e4074-1e56-4815-9116-85de2eabc56e
-90.131700000154865,38.660300000344819,3228,Milam Gas Recovery,WM Illinois Renewable Energy LLC,IPP Non-CHP,East St. Lois,St Clair,Illinois,62202,601 Madison Street,biomass,2.4,Biomass = 2.4 MW,Landfill Gas,2848ca31-0f48-4c4d-8c6f-3ffa302155ce
-77.381666999832134,43.081667000231903,3229,High Acres Gas Recovery,WM Renewable Energy LLC,IPP Non-CHP,Fairport,Monroe,New York,14450,425 Perinton Parkway,biomass,9.6,Biomass = 9.6 MW,Landfill Gas,d34b4842-5945-421e-a977-f9c678bd1fa6
-96.961986000053798,33.019646000162822,3230,DFW Gas Recovery,WM Renewable Energy LLC,IPP Non-CHP,Lewsiville,Denton,Texas,75067,1600 S. Railroad Street,biomass,12.2,Biomass = 12.2 MW,Landfill Gas,5594f61f-df4b-4935-b4ae-4e9a51a73f76
-84.031699999755119,36.117199999880143,3231,Chestnut Ridge Gas Recovery,WM Renewable Energy LLC,IPP Non-CHP,Heiskell,Anderson,Tennessee,37754,140 Fleenor Mill Road,biomass,4.8,Biomass = 4.8 MW,Landfill Gas,3a768f89-b2ed-46c0-bcc9-26e46a456820
-121.649865999716098,37.749307999764426,3232,Altamont Gas Recovery,WM Renewable Energy LLC,IPP Non-CHP,Livermore,Alameda,California,94550,10840 Altamont Pass Road,biomass,8.4,Biomass = 8.4 MW,Landfill Gas,adeaa87c-ae64-40c8-8a47-28bf13fea047
-80.166526000174713,26.28796599963124,3233,CSL Gas Recovery,WM Renewable Energy LLC,IPP Non-CHP,Pompano Beach,Broward,Florida,33073,3140 North West 48th Street,biomass,10.9,Biomass = 10.9 MW,Landfill Gas,59e87a46-5023-4e61-98e2-5b017b91febc
-87.577715999593693,41.658794000442811,3234,CID Gas Recovery,WM Illinois Renewable Energy LLC,IPP Non-CHP,Calumet City,Cook,Illinois,60409,138th & Interstate 94,biomass,2.9,Biomass = 2.9 MW,Landfill Gas,c08f5647-fd13-4083-801d-bce932028590
-87.813738000208502,42.106250000037505,3235,Lake Gas Recovery,WM Illinois Renewable Energy LLC,IPP Non-CHP,Northbrook,Cook,Illinois,60062,1300 Willow Road,biomass,5.8,Biomass = 5.8 MW,Landfill Gas,d19381be-535a-4172-88f4-30f7de36db7d
-88.069721999570561,42.850556000359177,3236,Metro Gas Recovery,WM Renewable Energy LLC,IPP Non-CHP,Franklin,Milwaukee,Wisconsin,53132,10712 South 124th Street,biomass,9,Biomass = 9 MW,Landfill Gas,0534359b-414c-4eca-b006-a9372e3211fa
-88.15970000035469,43.192200000129958,3237,Omega Hills Gas Recovery,WM Renewable Energy LLC,IPP Non-CHP,Germantown,Washington,Wisconsin,53051,N 96 W 12730 County Line Road,biomass,11.7,Biomass = 11.7 MW,Landfill Gas,2aaee0f9-12d3-4199-a2f4-59db96b180d9
-118.478440000005946,34.030318000175612,3238,Saint Johns Health Center,Saint John's Health Center,Commercial CHP,Santa Monica,Los Angeles,California,90404,2121 Santa Monica blvd,natural gas,1,Natural Gas = 1 MW,Natural Gas Fired Combustion Turbine,a02bcb11-5b55-4a6f-8174-78656ce61c47
-76.45,40.619100000264837,3239,Westwood Generation LLC,Westwood Generation LLC,IPP Non-CHP,Tremont,Schuylkill,Pennsylvania,17981,PO Box 312,coal,30,Coal = 30 MW,Conventional Steam Coal,1a6d60b5-b9c2-4b4a-ae92-c374ab6c8af2
-119.661991999930819,35.319502999763699,3240,McKittrick Cogen Facility,McKittrick Limited,IPP CHP,Bakersfield,Kern,California,93251,4905 Reward Road,natural gas,46,Natural Gas = 46 MW,Natural Gas Fired Combustion Turbine,21fb22a0-c385-407d-841d-8a0a3287dd91
-89.691699999955006,44.788100000314842,3241,Expera Specialty Solutions - Mosinee Mill,Expera Mosinee LLC,Industrial CHP,Mosinee,Marathon,Wisconsin,54455,100 Main St,biomass,21.4,"Biomass = 18 MW, Hydroelectric = 3.4 MW","Wood/Wood Waste Biomass; Conventional Hydroelectric;",cb7d8c36-c5c3-4e55-bfd9-40be6cb720ff
-90.447200000279736,45.935599999640317,3242,Flambeau River Papers,Flambeau River Papers,Industrial CHP,Park Falls,Price,Wisconsin,54552,200 North First Avenue,biomass,4.7,Biomass = 4.7 MW,Wood/Wood Waste Biomass,f41fe31a-761e-466d-a90d-d6d8a0d728f3
-71.458414999652462,41.744972999604329,3243,Central Power Plant,State of Rhode Island,Commercial CHP,Cranston,Providence,Rhode Island,2920,Power Road,petroleum,11.6,"Natural Gas = 2 MW, Petroleum = 9.6 MW","Natural Gas Internal Combustion Engine; Petroleum Liquids;",43dd0e33-7e84-485a-ac00-af1eb6059eb8
-119.440880999858223,35.089828999608699,3244,Berry Cogen Tanne Hills 18,Berry Petroleum Co,Industrial CHP,Maricopa,Kern,California,93252,29063 Hwy 33,natural gas,14,Natural Gas = 14 MW,Natural Gas Fired Combustion Turbine,3d4543f0-b456-473d-9575-cbb202ad40ee
-120.205106999688269,34.475066999942158,3245,Gaviota Oil Plant,Freeport McMoRan Oil & Gas,Industrial CHP,Goleta,Santa Barbara,California,93117,17100 Calle Mariposa Reina,natural gas,12,Natural Gas = 12 MW,Natural Gas Fired Combustion Turbine,9cecd86c-3c99-490c-ba57-e028d2f4ff04
-118.330000000299719,33.853360000163946,3246,ExxonMobil Oil Torrance Refinery,Exxon Mobil Oil Corporation,Industrial CHP,Torrance,Los Angeles,California,90509,3700 West 190th Street,other,49.3,"Natural Gas = 22.5 MW, Other = 26.8 MW","Natural Gas Fired Combustion Turbine; All Other;",55b2c734-9bd4-45b0-a94d-17ef9114de7e
-94.075300000194829,30.063599999740234,3247,ExxonMobil Beaumont Refinery,ExxonMobil Oil Corp,Industrial CHP,Beaumont,Jefferson,Texas,77701,1795 Burt St.,natural gas,610.6,"Natural Gas = 605.6 MW, Other = 5 MW","Natural Gas Steam Turbine; Natural Gas Fired Combustion Turbine; Other Gases",92d00e46-a700-4584-8549-0ec6cf2f36d3
-89.969999999600248,29.938299999645324,3248,Chalmette Refining LLC,Chalmette Refining LLC,Industrial Non-CHP,Chalmette,St Bernard,Louisiana,70043,500 W. St.Bernard Hwy,other,1.8,Other = 1.8 MW,All Other,63290fbd-6668-4ee2-b3af-d688e48c723e
-88.183299999595249,41.416700000404774,3249,ExxonMobil Oil Joliet Refinery,ExxonMobil Oil Corp,Industrial CHP,Channahon,Will,Illinois,60410,Route 55 Arsenal Road East,other,36.5,Other = 36.5 MW,Other Gases,94bdd441-f039-4300-a9a0-c5e87d14d594
-75.258300000244787,39.839999999800227,3250,Paulsboro Refinery,Paulsboro Refining Company - LLC,Industrial CHP,Paulsboro,Gloucester,New Jersey,8066,800 Billingsport Road,natural gas,60,"Natural Gas = 25 MW, Other = 23.4 MW,Petroleum = 11.6 MW","Natural Gas Fired Combustion Turbine; Other Gases; Petroleum Coke",c6d900b1-0c36-4bbd-9649-cd0b99091363
-81.889188000425861,28.740206000006935,3251,Covanta Lake County Energy,Covanta Lake Inc,IPP Non-CHP,Okahumpka,Lake,Florida,34762,3830 Rogers Industrial Park Rd,biomass,12.5,Biomass = 12.5 MW,Municipal Solid Waste,ba2acff1-c6d0-4a44-ba0f-413afa04822f
-122.962761000020123,45.04846700035182,3252,Covanta Marion Inc,Covanta Marion Inc,IPP Non-CHP,Brooks,Marion,Oregon,97305,4850 Broolake Road NE,biomass,11.5,Biomass = 11.5 MW,Municipal Solid Waste,85874545-7ffb-4e6f-b12b-c7860f02d2a8
-121.141000000149859,37.385300000194889,3253,Covanta Stanislaus Energy,Covanta Stanislaus Inc,IPP Non-CHP,Crows Landing,Stanislaus,California,95313,4040 Fink Rd,biomass,19.9,Biomass = 19.9 MW,Municipal Solid Waste,72f15867-be2b-494e-9b75-d3cd2ea38a66
-81.918499999575261,27.908000000299808,3254,Mosaic Co Bartow Facility,Mosaic Company,Industrial CHP,Bartow,Polk,Florida,33830,3200 Highway 60 West,other,80,Other = 80 MW,All Other,cb442c5c-8035-45cd-bc04-dc5d9687ba38
-94.181700000154819,46.375800000070001,3255,Brainerd Public Utilities,Brainerd Public Utilities,Electric Utility,Brainerd,Crow Wing,Minnesota,56401,1501 Mill Ave NE,hydroelectric,2.9,Hydroelectric = 2.9 MW,Conventional Hydroelectric,cedd464b-e25a-4074-b6d2-26c4a1d0b94c
-116.97638900015221,46.423056000234283,3256,Clearwater Paper IPP Lewiston,Clearwater Paper Corporation,Industrial CHP,Lewiston,Nez Perce,Idaho,83501,803 Mill Rd,biomass,53.5,"Biomass = 49.2 MW, Natural Gas = 4.3 MW","Wood/Wood Waste Biomass; Natural Gas Steam Turbine;",2c79f0b2-af8d-4e30-a704-315ae47d126c
-91.23709999966519,33.706100000015056,3257,Clearwater Paper APP CB,Clearwater Paper Corporation,Industrial CHP,Arkansas City,Desha,Arkansas,71630,5082 Hwy 4 North,natural gas,20,Natural Gas = 20 MW,Natural Gas Steam Turbine,68a52497-c52c-4902-830a-4cbd2c126722
-92.429799999670195,46.724300000344783,3258,Sappi Cloquet Mill,Sappi Cloquet LLC,Industrial CHP,Cloquet,Carlton,Minnesota,55720,2201 Avenue B,biomass,73.9,"Biomass = 70.3 MW, Hydroelectric = 3.6 MW","Wood/Wood Waste Biomass; Conventional Hydroelectric;",60a17021-eaee-4edc-b14e-777a4a4544fb
-92.078888999727496,33.620599999790215,3259,Warren Lumber Mill,Potlatch Land and Lumber LLC,Industrial CHP,Warren,Bradley,Arkansas,71671,810 West Pine St,biomass,10,Biomass = 10 MW,Wood/Wood Waste Biomass,477b689b-1570-4385-9e33-1f6277ae5600
-86.189075000111131,39.734455999744625,3260,Covanta Indianapolis Energy,Covanta Indianapolis Inc,Commercial CHP,Indianapolis,Marion,Indiana,46221,2320 S. Harding Street,biomass,5,Biomass = 5 MW,Municipal Solid Waste,cd8dc96a-009d-4918-94b8-2c7a0de3695d
-72.915300000394666,41.649199999580389,3261,Covanta Bristol Energy,Covanta Bristol Inc,IPP Non-CHP,Bristol,Hartford,Connecticut,6010,170 Enterprise Dr,biomass,13.2,Biomass = 13.2 MW,Municipal Solid Waste,b5248271-e98f-47f8-bde9-1f38ce6a234e
-73.386799999920015,40.734800000119947,3262,Covanta Babylon Inc,Covanta Babylon Inc,Commercial Non-CHP,West Babylon,Suffolk,New York,11704,125 Gleam Street,biomass,14.4,Biomass = 14.4 MW,Municipal Solid Waste,f8e0332c-9102-4274-896d-d2a1f6109bd2
-70.425576999978546,45.140614000435846,3263,ReEnergy Stratton LLC,ReEnergy Stratton LLC,IPP Non-CHP,Stratton,Franklin,Maine,4982,Rt. 27,biomass,45,Biomass = 45 MW,Wood/Wood Waste Biomass,43902511-e38a-4dc2-8428-c9c46c1cadfe
-75.305459999579284,43.618874000035134,3264,Lyonsdale Associates,Burrows Paper Corp,IPP Non-CHP,Lyons Falls,Lewis,New York,13368,Lyonsdale Road,hydroelectric,3,Hydroelectric = 3 MW,Conventional Hydroelectric,743bb41d-c810-4725-a8cc-68a14cab53ab
-119.766943999665841,39.370000000199923,3265,Steamboat Hills LP,Ormat Nevada Inc,IPP Non-CHP,Reno,Washoe,Nevada,89521,20590 Wedge Parkway,geothermal,7.6,Geothermal = 7.6MW,Geothermal,6ed8b155-feff-4f50-ad54-7a50c94cc0c2
-73.290599999989979,40.881400000409769,3266,Huntington Resource Recovery Facility,Huntington Resource Recovery,IPP Non-CHP,East Northport,Suffolk,New York,11731,99 Town Line Road,biomass,24.5,Biomass = 24.5 MW,Municipal Solid Waste,b41f4372-5a24-4ddc-9b46-fecf23164621
-77.455599999940034,39.200599999790199,3267,Montgomery County Resource Recovery,"Covanta Montgomery, Inc.",IPP Non-CHP,Dickerson,Montgomery,Maryland,20842,21204 Martinsburg Rd,biomass,54,Biomass = 54 MW,Municipal Solid Waste,9caac492-3179-46bc-ac26-5e57e8edfcd0
-77.241099999865071,38.694999999750223,3268,Covanta Fairfax Energy,Covanta Fairfax Inc,IPP Non-CHP,Lorton,Fairfax,Virginia,22079,9898 Furnace Road,biomass,98,Biomass = 98 MW,Municipal Solid Waste,342fd56f-5c95-4616-9363-392740003e8e
-96.018099999715162,36.131899999685288,3269,Covanta Tulsa Renewable Energy LLC,Covanta Tulsa Renewable Energy LLC,Industrial CHP,Tulsa,Tulsa,Oklahoma,74107,2122 S. Yukon Ave,biomass,15.6,Biomass = 15.6 MW,Municipal Solid Waste,88f80403-78f4-45ca-8398-c92ac5c719da
-71.124199999830068,42.76500000024987,3270,Covanta Haverhill,Ogden Projects Inc-Haverhill,IPP Non-CHP,Haverhill,Essex,Massachusetts,1835,100 Recovery Way,biomass,42.8,Biomass = 42.8 MW,Municipal Solid Waste,4ea54862-3607-4e0e-9ea5-86cf4f08d7a8
-76.114899999835075,43.00469999960535,3271,Onondaga County Resource Recovery,Covanta Onondega LP,Commercial Non-CHP,Jamesville,Onondaga,New York,13078,5801 Rock Cut Road,biomass,30,Biomass = 30 MW,Municipal Solid Waste,68332f4e-3b39-4290-a726-3a317c8b2e91
-77.1288000003197,38.80139999971027,3272,Covanta Alexandria/Arlington Energy,Covanta Alexandria/Arlington,Commercial Non-CHP,Alexandria,Alexandria City,Virginia,22304,5301 Eisenhower Ave,biomass,29,Biomass = 29 MW,Municipal Solid Waste,62a72200-9e73-487a-b3fa-21d15a61df7d
-82.558300000044937,28.368100000214895,3273,Pasco Cnty Solid Waste Resource Recovery,Pasco County,IPP Non-CHP,Spring Hill,Pasco,Florida,34610,14230 hays road,biomass,26,Biomass = 26 MW,Municipal Solid Waste,68a79c5e-8eca-42b6-bb96-d0f0c199f1f5
-116.510599999590283,33.824699999605343,3274,Municipal Cogen Plant,Palm Springs City of,Commercial Non-CHP,Palm Springs,Riverside,California,92263,205 N. El Cielo,natural gas,1.2,Natural Gas = 1.2 MW,Natural Gas Internal Combustion Engine,6f416df4-5dce-4ffe-8951-829ae6a8b02d
-69.785675000201081,44.221795999585765,3275,Gardiner,KEI (Maine) Power Management (III) LLC,IPP Non-CHP,Gardiner,Kennebec,Maine,4345,563 Water Street,hydroelectric,1,Hydroelectric = 1 MW,Conventional Hydroelectric,6c2d41fb-e013-4ffe-a8b0-80c41e63bc89
-116.578099999815095,33.934000000199887,3276,San Gorgonio Westwinds II LLC,Terra-Gen Operating Co LLC,IPP Non-CHP,N Palm Springs,Riverside,California,92258,19435 Ruppert Street,wind,43.4,Wind = 43.4 MW,Onshore Wind Turbine,3d896343-43cb-46cc-bdcb-eedad3c0e996
-117.938099999615247,33.694199999830175,3277,Plant No 1 Orange County,Orange County Sanitation Dist,Commercial CHP,Fountain Valley,Orange,California,92708,10844 Ellis Avenue,biomass,7.2,Biomass = 7.2 MW,Other Waste Biomass,bd03caf7-77e8-4f35-9ee9-546c42e46d67
-68.464899999835097,45.186799999820209,3278,Pumpkin Hill,KEI (Maine) Power Management (II) LLC,IPP Non-CHP,Lowell,Penobscot,Maine,4967,172 Tannery Road,hydroelectric,1,Hydroelectric = 1 MW,Conventional Hydroelectric,a3d99772-1480-4d46-a267-9fea959a939a
-123.115299999895058,47.470599999990043,3279,Lilliwaup Falls Generating,William G. Reed Jr,IPP Non-CHP,Lilliwaup,Mason,Washington,98555,N. 501 Lilliwaup St,hydroelectric,1.4,Hydroelectric = 1.4 MW,Conventional Hydroelectric,88646031-b0b8-4818-816d-060f1cff9705
-70.810887999881231,43.226977000388331,3280,Salmon Falls,"Consolidated Hydro NH, Inc",IPP Non-CHP,South Berwick,York,Maine,3908,Liberty Street,hydroelectric,1.2,Hydroelectric = 1.2 MW,Conventional Hydroelectric,c45441c5-4b52-4a2b-8289-48cdc882b040
-70.840833000342627,43.251110999972695,3281,Somersworth Lower Great Dam,"Somersworth Hydro Company, Inc.",IPP Non-CHP,Somersworth,Strafford,New Hampshire,3878,82 Buffumsville Road,hydroelectric,1.2,Hydroelectric = 1.2 MW,Conventional Hydroelectric,c811b3cd-3639-495f-aea8-a67b7d730d02
-104.77360000023981,40.09860000018989,3282,JM Shafer Generating Station,"Tri-State G & T Assn, Inc",Electric Utility,Ft. Lupton,Weld,Colorado,80621,6811 Weld County Road 31,natural gas,263,Natural Gas = 263 MW,Natural Gas Fired Combined Cycle,f8942198-cbb4-4a13-9079-ea276821f389
-104.686299999745131,40.440600000189932,3283,Thermo Greeley,Thermo Greeley LLC,IPP CHP,Greeley,Weld,Colorado,80631,846 N 6th Ave,natural gas,30.1,Natural Gas = 30.1 MW,Natural Gas Fired Combustion Turbine,993db577-0d1a-4ca3-b294-8fe06fa8aeec
-147.82207500036094,64.854170999891778,3284,University of Alaska Fairbanks,University of Alaska,Commercial CHP,Fairbanks,Fairbanks North Star,Alaska,99775,802 Alumni drive,petroleum,18.7,"Coal = 9.1 MW, Petroleum = 9.6 MW","Conventional Steam Coal; Petroleum Liquids;",6ad41a8f-1b0b-4b6c-a668-493373421e8d
-73.196100000214813,44.070300000144925,3285,Huntington Falls,Green Mountain Power Corp,Electric Utility,Weybridge,Addison,Vermont,5753,32 Morgan Horse Farm Road,hydroelectric,5.5,Hydroelectric = 5.5 MW,Conventional Hydroelectric,5c31d138-de97-46f4-9a3e-3ad877aed786
-114.462562999782563,42.954384000421328,3286,Notch Butte Hydro,Notch Butte Hydro Co Inc,IPP Non-CHP,Shoshone,Lincoln,Idaho,83352,190 Arkoosh Road,hydroelectric,1,Hydroelectric = 1 MW,Conventional Hydroelectric,513a968e-f484-4c4a-bbd3-d703efeec311
-89.516700000304752,40.681700000254864,3287,Tazewell Gas Recovery,WM Illinois Renewable Energy LLC,IPP Non-CHP,East Peoria,Tazewell,Illinois,61611,3550 E. Washington Street,biomass,2.4,Biomass = 2.4 MW,Landfill Gas,9d4f1c1d-209c-4844-8290-d0c3f0561f23
-88.148600000189845,41.810800000020038,3288,BP Naperville Cogeneration Facility,BP America Inc,Industrial CHP,Naperville,DuPage,Illinois,60563,150 West Warrenville,natural gas,7,Natural Gas = 7 MW,Natural Gas Fired Combustion Turbine,3ebe7e92-fae1-43f8-ab8e-af94f8c48187
-79.881900000184828,40.309699999955114,3289,Clairton Works,United States Steel- Clairton,Industrial CHP,Clairton,Allegheny,Pennsylvania,15025,400 State St.,other,22,Other = 22 MW,Other Gases,217d2845-22e4-4cc7-b047-2227f975d1ac
-86.921199999880059,33.48849999997509,3290,Fairfield Works,United States Steel Corporation,Industrial Non-CHP,Fairfield,Jefferson,Alabama,35064,5700 Valley Road,other,80,Other = 80 MW,Other Gases,35e4e283-7bd3-4cdf-99d3-deb3152f1741
-79.856399999660198,40.392499999775225,3291,Mon Valley Works,United States Steel-Mon Valley,Industrial CHP,Dravosburg,Allegheny,Pennsylvania,15034,Camp Hollow Road,other,57.9,Other = 57.9 MW,Other Gases,794783e9-ae38-4c1d-b848-b6d8b444889b
-87.328935999696569,41.622425999660209,3292,Gary Works,United States Steel-Gary,Industrial CHP,Gary,Lake,Indiana,46402,1 North Broadway,other,161,Other = 161 MW,Other Gases,8340d43b-6c3a-4d7c-acd5-3418bb8cdaa9
-71.822251000283416,41.712447999775407,3293,Exeter Energy LP,ReEnergy Sterling CT LP,IPP Non-CHP,Sterling,Windham,Connecticut,6377,P.O. Box 188,other,26,Other = 26 MW,All Other,34d6346d-2557-49b2-999c-21ab26199f42
